MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Lot.Shape,Land.Contour,Lot.Config,Land.Slope,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Roof.Style,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Garage.Type,Garage.Finish,Garage.Cars,Garage.Area,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Fence,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,SalePrice,Condition,HasShed,HasAlley,Exterior,Garage_Quality,Exterior_Quality,Garage.Age,Remod.Age,House.Age
70,RL,60.0,7200.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,6,8,Gable,None,0.0,TA,Ex,CBlock,TA,TA,No,Rec,338.0,Unf,0.0,325.0,663.0,Ex,Y,SBrkr,774.0,821.0,0.0,1595.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Detchd,Unf,2.0,528.0,Y,49.0,0.0,231.0,0.0,0.0,0.0,NoFence,0.0,4.0,2006.0,GroupedWD,Normal,5.191730393362857,Norm,False,True,MetalSd,TA_TA,TA_Ex,32.0,56.0,91.0
50,RL,60.0,10818.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,4,4,Gable,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1077.0,1077.0,TA,Y,FuseA,981.0,779.0,0.0,1760.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,1.0,Detchd,Unf,2.0,648.0,Y,120.0,0.0,96.0,0.0,0.0,0.0,NoFence,0.0,2.0,2006.0,Other,Abnorml,4.903089986991944,Norm,False,True,VinylSd,Fa_TA,TA_TA,71.0,56.0,96.0
50,RL,60.0,10410.0,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,3,4,Gable,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,TA,Y,SBrkr,694.0,520.0,0.0,1214.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Detchd,Unf,3.0,936.0,Y,216.0,0.0,160.0,0.0,0.0,0.0,MnPrv,0.0,1.0,2006.0,GroupedWD,Family,5.021189299069938,Roads,False,True,Wd Sdng,TA_TA,TA_TA,8.0,56.0,91.0
190,RL,60.0,10800.0,Reg,Lvl,Corner,Gtl,OldTown,2fmCon,1.5Fin,5,4,Gable,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664.0,Unf,0.0,290.0,954.0,TA,N,FuseA,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,TA,10.0,Mod,1.0,Attchd,Unf,2.0,520.0,N,142.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,Other,Normal,5.204119982655925,Norm,False,False,Wd Sdng,TA_Fa,TA_Fa,36.0,36.0,106.0
50,RL,60.0,10800.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,8,Gable,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626.0,Unf,0.0,170.0,796.0,Gd,Y,SBrkr,1096.0,370.0,0.0,1466.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,7.0,Min1,1.0,Attchd,Unf,2.0,566.0,Y,436.0,21.0,0.0,0.0,0.0,0.0,NoFence,500.0,4.0,2006.0,GroupedWD,Normal,5.230448921378274,Norm,True,True,Wd Sdng,TA_TA,TA_TA,56.0,17.0,70.0
20,RL,84.0,8658.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,5,Gable,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,Ex,Y,SBrkr,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,440.0,Y,0.0,138.0,0.0,0.0,0.0,0.0,GdWo,0.0,12.0,2006.0,GroupedWD,Abnorml,5.204119982655925,Norm,False,False,Wd Sdng,TA_TA,TA_TA,41.0,41.0,41.0
80,RL,85.0,13400.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,5,5,Gable,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,TA,Y,SBrkr,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,484.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdWo,0.0,6.0,2006.0,GroupedWD,Normal,5.203984244420126,Norm,False,False,VinylSd,TA_TA,TA_TA,40.0,40.0,40.0
80,RL,83.0,10184.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,6,5,Gable,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,TA,Y,SBrkr,1146.0,0.0,0.0,1146.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,Unf,1.0,294.0,Y,345.0,75.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2006.0,GroupedWD,Normal,5.217483944213907,Norm,False,False,HdBoard,TA_TA,TA_TA,43.0,43.0,43.0
50,RL,77.0,9786.0,IR1,Bnk,Inside,Gtl,NAmes,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,600.0,Unf,0.0,312.0,912.0,TA,Y,SBrkr,1085.0,649.0,0.0,1734.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,RFn,2.0,440.0,Y,0.0,0.0,0.0,0.0,128.0,0.0,GdPrv,0.0,6.0,2006.0,GroupedWD,Normal,5.201397124320452,Norm,False,False,Wd Sdng,TA_TA,TA_TA,44.0,25.0,44.0
20,RL,77.0,9510.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,5,Gable,Other,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,Ex,Y,SBrkr,1207.0,0.0,0.0,1207.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,RFn,1.0,264.0,Y,0.0,240.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,GroupedWD,Normal,5.1673173347481764,Norm,False,False,HdBoard,TA_TA,TA_TA,44.0,21.0,44.0
20,RL,66.0,7800.0,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,600.0,0.0,912.0,TA,Y,SBrkr,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Attchd,Unf,1.0,288.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2006.0,GroupedWD,Abnorml,5.060697840353612,Norm,False,False,Wd Sdng,TA_TA,TA_TA,42.0,42.0,42.0
20,RL,79.0,8910.0,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,6,Hip,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,Ex,Y,SBrkr,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,BuiltIn,Fin,2.0,539.0,Y,0.0,0.0,192.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.2027606873932,Norm,False,False,BrkFace,TA_TA,TA_TA,52.0,47.0,47.0
20,RL,60.0,7332.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,Gable,BrkFace,207.0,TA,TA,CBlock,TA,TA,No,BLQ,414.0,Unf,0.0,450.0,864.0,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,Attchd,Unf,1.0,288.0,Y,168.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,10.0,2006.0,GroupedWD,Abnorml,5.079181246047625,Norm,False,False,WdShing,TA_TA,TA_TA,47.0,47.0,47.0
20,RL,73.0,7100.0,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,7,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708.0,Unf,0.0,108.0,816.0,TA,Y,FuseA,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,1.0,308.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.113609151073028,Norm,False,False,WdShing,TA_TA,TA_TA,49.0,49.0,49.0
20,RL,80.0,10800.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,Gable,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,0.0,400.0,1313.0,TA,Y,SBrkr,1773.0,0.0,0.0,1773.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Min2,2.0,Attchd,RFn,2.0,418.0,Y,355.0,98.0,0.0,0.0,144.0,0.0,NoFence,0.0,8.0,2006.0,GroupedWD,Normal,5.26245108973043,Positive,False,False,HdBoard,TA_TA,TA_TA,45.0,14.0,45.0
20,RL,86.0,11650.0,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,7,5,Hip,Other,58.0,TA,TA,Other,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Gd,Y,FuseA,1472.0,0.0,0.0,1472.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Attchd,Unf,2.0,484.0,Y,0.0,68.0,0.0,0.0,227.0,0.0,NoFence,0.0,6.0,2006.0,GroupedWD,Normal,5.19728055812562,Positive,False,False,Plywood,TA_TA,TA_TA,47.0,47.0,47.0
60,RL,68.0,18275.0,IR1,HLS,Inside,Gtl,NAmes,1Fam,2Story,7,8,Gable,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,TA,Y,SBrkr,1900.0,548.0,0.0,2448.0,1.0,0.0,3.0,0.0,3.0,1.0,TA,9.0,Typ,2.0,Attchd,RFn,2.0,441.0,Y,520.0,102.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2006.0,GroupedWD,Normal,5.443262987458695,Norm,False,False,Plywood,TA_TA,TA_TA,44.0,8.0,44.0
20,RL,47.0,16321.0,IR1,Lvl,CulDSac,Gtl,NAmes,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,TA,Y,SBrkr,1600.0,0.0,0.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,2.0,Attchd,RFn,1.0,319.0,Y,288.0,258.0,0.0,0.0,0.0,0.0,NoFence,0.0,12.0,2006.0,GroupedWD,Normal,5.317018101048111,Norm,False,False,MetalSd,TA_TA,TA_TA,49.0,9.0,49.0
50,RL,60.0,12144.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,4,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,0.0,455.0,910.0,Gd,Y,SBrkr,910.0,611.0,0.0,1521.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Min2,0.0,Detchd,Unf,1.0,597.0,Y,199.0,0.0,168.0,0.0,0.0,0.0,NoFence,0.0,9.0,2006.0,GroupedWD,Normal,5.168792020314182,Norm,False,False,Other,Fa_TA,TA_TA,56.0,56.0,56.0
20,RL,60.0,7200.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,Hip,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,Y,FuseF,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,2.0,625.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2006.0,GroupedWD,Normal,5.039414119176137,Norm,False,False,Wd Sdng,TA_TA,TA_TA,56.0,56.0,56.0
20,RL,60.0,7200.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,Gable,None,0.0,TA,TA,Other,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,Y,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Detchd,Unf,2.0,420.0,Y,0.0,29.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.040997692423491,Norm,False,False,BrkFace,TA_TA,TA_TA,56.0,56.0,56.0
20,RL,70.0,7560.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,TA,Y,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,RFn,1.0,286.0,Y,140.0,0.0,252.0,0.0,0.0,0.0,GdWo,0.0,7.0,2006.0,GroupedWD,Normal,5.126131407261984,Norm,False,False,BrkFace,TA_TA,TA_TA,47.0,47.0,47.0
90,RL,60.0,8544.0,Reg,Lvl,Corner,Gtl,NAmes,Duplex,1Story,3,4,Gable,None,0.0,TA,TA,Other,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Fa,N,FuseF,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,Detchd,Unf,2.0,400.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,12.0,2006.0,GroupedWD,Normal,4.910624404889202,Norm,False,False,BrkFace,TA_Fa,TA_TA,56.0,56.0,56.0
90,RL,68.0,8544.0,Reg,Lvl,Inside,Gtl,NAmes,Duplex,1Story,3,4,Gable,BrkFace,340.0,TA,TA,Other,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Fa,N,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,Detchd,Unf,2.0,400.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,GroupedWD,Normal,4.942008053022313,Norm,False,False,Stucco,TA_TA,TA_TA,57.0,56.0,57.0
90,RL,60.0,8544.0,Reg,Lvl,Inside,Gtl,NAmes,Duplex,1Story,3,4,Gable,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Gd,N,FuseF,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,Detchd,Unf,2.0,400.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,4.970811610872518,Norm,False,False,Stucco,TA_TA,TA_TA,57.0,56.0,56.0
20,RL,70.0,7945.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,Ex,Y,FuseA,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,RFn,1.0,300.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,GroupedWD,Normal,5.14921911265538,Norm,False,False,BrkFace,TA_TA,TA_TA,47.0,47.0,47.0
20,RL,70.0,7000.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,4,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,0.0,369.0,1150.0,TA,Y,SBrkr,1150.0,0.0,0.0,1150.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,RFn,1.0,288.0,Y,0.0,0.0,0.0,0.0,162.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.164352855784437,Norm,False,False,BrkFace,TA_TA,TA_TA,45.0,45.0,45.0
60,RL,69.0,7590.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,5,Gable,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,512.0,Unf,0.0,148.0,660.0,TA,Y,SBrkr,660.0,688.0,0.0,1348.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,453.0,Y,188.0,108.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.190331698170292,Positive,False,False,VinylSd,TA_TA,TA_TA,40.0,40.0,40.0
85,RL,69.0,10205.0,IR1,Lvl,Inside,Gtl,NAmes,1Fam,SFoyer,5,5,Gable,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,141.0,925.0,TA,Y,SBrkr,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,Unf,1.0,300.0,Y,150.0,72.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,GroupedWD,Normal,5.128722284338426,Norm,False,False,MetalSd,TA_TA,TA_TA,44.0,44.0,44.0
20,RL,74.0,7400.0,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,7,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,0.0,236.0,1045.0,Gd,Y,SBrkr,1045.0,0.0,0.0,1045.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Detchd,Unf,2.0,528.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2006.0,GroupedWD,Normal,5.079181246047625,Roads,False,False,Wd Sdng,TA_TA,TA_TA,44.0,44.0,44.0
20,RL,70.0,7000.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,Gd,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,Unf,1.0,336.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdWo,0.0,2.0,2006.0,GroupedWD,Normal,5.021189299069938,Roads,False,False,Wd Sdng,TA_TA,TA_TA,44.0,44.0,44.0
70,RM,62.0,9856.0,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,5,8,Hip,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,Ex,Y,FuseA,1007.0,1007.0,0.0,2014.0,0.0,0.0,2.0,0.0,5.0,1.0,TA,8.0,Typ,0.0,Detchd,Unf,2.0,624.0,Y,0.0,72.0,167.0,0.0,0.0,0.0,NoFence,0.0,6.0,2006.0,GroupedWD,Normal,5.227886704613674,Norm,False,True,CemntBd,TA_TA,Gd_Gd,106.0,1.0,106.0
70,RM,57.0,9906.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,4,4,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,Fa,N,SBrkr,810.0,518.0,0.0,1328.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,0.0,Detchd,Unf,1.0,210.0,Y,0.0,172.0,60.0,0.0,0.0,0.0,NoFence,0.0,9.0,2006.0,GroupedWD,Family,5.02938377768521,Norm,False,True,MetalSd,TA_TA,TA_TA,66.0,56.0,81.0
50,RM,60.0,9600.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,6,Gable,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,0.0,936.0,1212.0,Gd,Y,FuseA,1226.0,442.0,0.0,1668.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Detchd,Unf,1.0,240.0,Y,0.0,0.0,140.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,GroupedWD,Normal,5.1303337684950066,Norm,False,True,MetalSd,TA_TA,TA_TA,58.0,56.0,58.0
50,RM,60.0,5520.0,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,4,6,Gable,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,TA,N,SBrkr,1147.0,510.0,0.0,1657.0,0.0,0.0,1.0,0.0,4.0,1.0,Fa,9.0,Typ,1.0,Detchd,Unf,1.0,162.0,N,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.047274867384179,Norm,False,False,Wd Sdng,Fa_Fa,TA_TA,86.0,26.0,86.0
50,RM,60.0,9600.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,6,8,Gable,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,780.0,Ex,Y,SBrkr,940.0,476.0,0.0,1416.0,0.0,1.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Detchd,Unf,2.0,400.0,Y,0.0,24.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2006.0,GroupedWD,Normal,5.194514341882467,Norm,False,True,Wd Sdng,TA_TA,TA_TA,50.0,2.0,106.0
70,RM,60.0,9600.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,7,7,Gable,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16.0,Unf,0.0,712.0,728.0,Ex,Y,SBrkr,832.0,809.0,0.0,1641.0,0.0,1.0,1.0,1.0,3.0,1.0,Ex,6.0,Typ,1.0,Detchd,Unf,2.0,546.0,Y,0.0,0.0,234.0,0.0,0.0,0.0,NoFence,0.0,8.0,2006.0,GroupedWD,Normal,5.250420002308894,Norm,False,True,Wd Sdng,Fa_TA,TA_TA,81.0,16.0,81.0
70,RM,58.0,6451.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,7,7,Gable,None,0.0,TA,TA,Other,TA,TA,No,Rec,208.0,Unf,0.0,504.0,712.0,Gd,Y,SBrkr,848.0,580.0,0.0,1428.0,1.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,Detchd,Fin,2.0,576.0,Y,264.0,0.0,84.0,0.0,0.0,0.0,NoFence,0.0,5.0,2006.0,GroupedWD,Normal,5.145817714491828,Norm,False,True,AsbShng,TA_TA,TA_TA,21.0,36.0,106.0
70,RM,66.0,3960.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,7,8,Gable,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,TA,N,SBrkr,502.0,502.0,0.0,1004.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Detchd,Unf,1.0,200.0,N,280.0,0.0,68.0,0.0,0.0,0.0,MnPrv,0.0,7.0,2006.0,GroupedWD,Normal,5.021189299069938,Norm,False,True,Wd Sdng,Fa_TA,TA_TA,76.0,56.0,76.0
30,RM,70.0,5684.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,6,8,Hip,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,Ex,Y,FuseA,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Detchd,Unf,1.0,270.0,N,0.0,113.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2006.0,GroupedWD,Normal,5.041392685158225,Norm,False,False,Wd Sdng,Fa_Fa,TA_TA,74.0,1.0,76.0
190,RM,56.0,7745.0,Reg,Lvl,Inside,Gtl,OldTown,2fmCon,1.5Fin,4,6,Gable,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,Gd,N,SBrkr,1084.0,867.0,0.0,1951.0,0.0,0.0,2.0,0.0,4.0,2.0,Fa,9.0,Typ,0.0,Detchd,Unf,2.0,576.0,P,0.0,6.0,28.0,0.0,0.0,0.0,NoFence,0.0,4.0,2006.0,GroupedWD,Normal,5.047274867384179,Norm,False,True,MetalSd,TA_TA,Gd_TA,13.0,56.0,106.0
30,RM,56.0,7741.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,6,5,Gable,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,72.0,817.0,1032.0,Gd,N,FuseA,1032.0,0.0,0.0,1032.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,1.0,280.0,Y,0.0,0.0,112.0,0.0,0.0,0.0,MnPrv,0.0,6.0,2006.0,Other,Abnorml,5.033423755486949,Norm,False,True,MetalSd,TA_TA,TA_TA,11.0,56.0,82.0
30,RM,50.0,5633.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,7,Gable,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,TA,Y,SBrkr,844.0,0.0,0.0,844.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,1.0,216.0,N,50.0,81.0,123.0,0.0,0.0,0.0,NoFence,0.0,7.0,2006.0,GroupedWD,Normal,5.047274867384179,Norm,False,True,MetalSd,TA_TA,TA_TA,81.0,56.0,81.0
70,RM,50.0,9000.0,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,5,6,Gable,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,636.0,636.0,TA,Y,FuseA,1089.0,661.0,0.0,1750.0,0.0,0.0,1.0,0.0,3.0,1.0,Ex,8.0,Typ,0.0,Detchd,Unf,1.0,240.0,N,0.0,0.0,293.0,0.0,0.0,0.0,MnPrv,0.0,6.0,2006.0,GroupedWD,Abnorml,5.093421685162235,Roads,False,True,VinylSd,Fa_Po,TA_TA,69.0,15.0,126.0
20,RM,60.0,7200.0,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,4,5,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,RFn,1.0,528.0,Y,0.0,0.0,0.0,0.0,115.0,0.0,NoFence,0.0,8.0,2006.0,Other,Normal,5.021189299069938,Norm,False,True,MetalSd,TA_TA,TA_TA,54.0,56.0,56.0
